destination_id,state_ut_name,state_ut_slug,destination_name,destination_slug,destination_type,country_code,latitude,longitude,description,tags,image_url,official_url,content_source,geo_source,source_confidence,last_synced_at
haryana--kurukshetra,Haryana,haryana,Kurukshetra,kurukshetra,city_or_area,IN,29.97,76.85,Where the epic meets the everyday,"[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/haryana/kurukshetra,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
haryana--panipat,Haryana,haryana,Panipat,panipat,city_or_area,IN,29.3889,76.9681,"On the historic Grand Trunk Road, about 90 km north of Delhi, lies Panipat, a city that has witnessed the clash of empires and the weaving of dreams. Known as the “City of Weavers” and the stage for three decisive battles that shaped Indian history, Panipat is a destination where every monument whispers tales of valor, and every street hums with the rhythm of tradition. For travelers seeking a journey through time, Panipat offers an experience that is as profound as it is picturesque.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/haryana/panipat,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
haryana--yamunanagar-where-rivers-forests-and-heritage-converge,Haryana,haryana,"Yamunanagar – Where Rivers, Forests, and Heritage Converge",yamunanagar-where-rivers-forests-and-heritage-converge,city_or_area,IN,,,,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/haryana/yamunanagar,incredible_india,,0.0,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--chamba,Himachal Pradesh,himachal-pradesh,Chamba,chamba,city_or_area,IN,32.554444444444,76.123888888889,"Discover the beauty of Himachal Pradesh with Chamba. Explore the rich culture, stunning landscapes, and delicious cuisine","[""culture"", ""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/chamba,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--dalhousie,Himachal Pradesh,himachal-pradesh,Dalhousie,dalhousie,city_or_area,IN,32.53,75.98,"Plan your Dalhousie tour with our Dalhousie tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Dalhousie city.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/dalhousie,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--dharamshala,Himachal Pradesh,himachal-pradesh,Dharamshala,dharamshala,city_or_area,IN,32.21527777777778,76.31861111111111,"Experience the beauty of Dharamshala, Himachal Pradesh. From breathtaking views to delicious local cuisine, explore all that this stunning destination has to offer.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/dharamshala,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--kangra,Himachal Pradesh,himachal-pradesh,Kangra,kangra,city_or_area,IN,32.216666666667,76.316666666667,"Experience the beauty of Kangra, Himachal Pradesh. Explore its lush green valleys, majestic temples, and vibrant culture.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/kangra,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--kasauli,Himachal Pradesh,himachal-pradesh,Kasauli,kasauli,city_or_area,IN,30.9,76.96,"Plan your Kasauli tour with our Kasauli tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Kasauli city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/kasauli,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--keylong,Himachal Pradesh,himachal-pradesh,Keylong,keylong,city_or_area,IN,32.5713398,77.0345199,,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/keylong,incredible_india,nominatim,0.75,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--kullu,Himachal Pradesh,himachal-pradesh,Kullu,kullu,city_or_area,IN,31.9567,77.1101,"Explore must-visit attractions like the Great Himalayan National Park, Bijli Mahadev Temple, and the vibrant Kullu Dussehra festival for an unforgettable Indian adventure.","[""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/kullu,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--manali,Himachal Pradesh,himachal-pradesh,Manali,manali,city_or_area,IN,32.244964,77.188205,"Visit Manali, Himachal Pradesh and experience the beauty of the Himalayas. Enjoy a plethora of activities such as trekking, skiing, paragliding and more.","[""nature"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/manali,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--paonta-sahib,Himachal Pradesh,himachal-pradesh,Paonta Sahib,paonta-sahib,city_or_area,IN,30.45,77.62,,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/paonta-sahib,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--shimla,Himachal Pradesh,himachal-pradesh,Shimla,shimla,city_or_area,IN,31.103333333333,77.172222222222,"Experience its amazing nature, culture, and history by visiting the many attractions and activities Shimla has to offer.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/shimla,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--spiti-valley,Himachal Pradesh,himachal-pradesh,Spiti Valley,spiti-valley,city_or_area,IN,32.246944444444445,78.05222222222223,"Plan your Spiti Valley tour with our Spiti Valley tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Spiti Valley city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/spiti-valley,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
himachal-pradesh--reckong-peo,Himachal Pradesh,himachal-pradesh,reckong-peo,reckong-peo,city_or_area,IN,31.5421419,78.2708218,,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/himachal-pradesh/reckong-peo,incredible_india,nominatim,0.75,2026-04-02T12:17:26.306986+00:00
jammu-and-kashmir--anantnag,Jammu and Kashmir,jammu-and-kashmir,Anantnag,anantnag,city_or_area,IN,33.745680555556,75.220377777778,"Explore Anantnag Jammu and Kashmir, a beautiful destination in India. Discover its stunning landscapes, cultural heritage, and historical sites.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jammu-and-kashmir/anantnag,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
jammu-and-kashmir--gulmarg,Jammu and Kashmir,jammu-and-kashmir,Gulmarg,gulmarg,city_or_area,IN,34.047777777777775,74.38472222222222,"Plan your Gulmarg tour with our Gulmarg tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Gulmarg city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jammu-and-kashmir/gulmarg,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
jammu-and-kashmir--jammu,Jammu and Kashmir,jammu-and-kashmir,Jammu,jammu,city_or_area,IN,32.733333333333,74.85,"Jammu is a beautiful city in India, full of stunning landscapes, historical monuments, and places of worship. Discover the top tourist attractions in Jammu and plan your perfect vacation today.","[""adventure"", ""heritage"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jammu-and-kashmir/jammu,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
jammu-and-kashmir--pahalgam,Jammu and Kashmir,jammu-and-kashmir,Pahalgam,pahalgam,city_or_area,IN,34.032222222222224,75.32222222222222,"Plan your Pahalgam tour with our Pahalgam tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Pahalgam city.","[""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jammu-and-kashmir/pahalgam,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
jammu-and-kashmir--patnitop,Jammu and Kashmir,jammu-and-kashmir,Patnitop,patnitop,city_or_area,IN,33.090277777778,75.326388888889,"Experience the beauty of Patnitop, a picturesque hill station located in Jammu and Kashmir. Enjoy breathtaking views, adventure sports.","[""mountains"", ""nature""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jammu-and-kashmir/patnitop,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
jammu-and-kashmir--srinagar,Jammu and Kashmir,jammu-and-kashmir,Srinagar,srinagar,city_or_area,IN,34.091111111111,74.806111111111,Discover the beauty and culture of Srinagar with a visit to its top attractions. Explore the best places to visit in Srinagar for a memorable experience.,"[""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jammu-and-kashmir/srinagar,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
jharkhand--deoghar,Jharkhand,jharkhand,Deoghar,deoghar,city_or_area,IN,24.49,86.7,"Discover the top must-visit places in Deoghar, a spiritual and scenic gem in India. From the revered Baidyanath Temple to the serene Trikuta Hills, explore the incredible attractions that make Deoghar a perfect destination for every traveler.","[""mountains"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jharkhand/deoghar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
jharkhand--jamshedpur,Jharkhand,jharkhand,Jamshedpur,jamshedpur,city_or_area,IN,22.8,86.183333333333,"Explore the vibrant city of Jamshedpur, Jharkhand. From historical sites to modern attractions, there's something for everyone.","[""mountains"", ""nature"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jharkhand/jamshedpur,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
jharkhand--ranchi,Jharkhand,jharkhand,Ranchi,ranchi,city_or_area,IN,23.355555555556,85.334722222222,Discover the best of Ranchi with our guide to the top tourist attractions ranchi and places to visit.,"[""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/jharkhand/ranchi,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
karnataka--badami,Karnataka,karnataka,Badami,badami,city_or_area,IN,15.92027778,75.68027778,"Badami is a town in the Bagalkot district of Karnataka, India. It was once the regal capital of the powerful Chalukya Dynasty.","[""adventure"", ""culture"", ""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/badami,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--bagalkote,Karnataka,karnataka,Bagalkote,bagalkote,city_or_area,IN,16.183333333333,75.7,"Bagalkote is a beautiful city in Karnataka, India. Explore the best places to visit in Bagalkote and experience the culture and beauty of Incredible India","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/bagalkote,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--belagavi,Karnataka,karnataka,Belagavi,belagavi,city_or_area,IN,15.85,74.55,"From the ancient Belagavi Fort to the picturesque Gokak Falls, explore the top places to visit in this incredible Indian city.","[""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/belagavi,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--bengaluru,Karnataka,karnataka,Bengaluru,bengaluru,city_or_area,IN,12.9791198,77.5912997,"Explore the vibrant city of Bengaluru, India. Discover the best places to visit, things to do, local cuisine & more.Get tips on attractions and more.","[""mountains""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/bengaluru,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
karnataka--bidar,Karnataka,karnataka,Bidar,bidar,city_or_area,IN,17.92,77.519722222222,"Discover the rich culture, history, and beauty of bidar Karnataka. Explore the many attractions of this vibrant city and its surrounding areas.","[""heritage"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/bidar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--dharwad,Karnataka,karnataka,Dharwad,dharwad,city_or_area,IN,15.457519444444,75.006055555556,"Dharwad is a city in Karnataka, India, full of history and culture. Explore the many tourist attractions such as the Unkal Lake, Siddharoodha Math, Chandramouleshwara Temple and more.","[""nature"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/dharwad,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--gokarna,Karnataka,karnataka,Gokarna,gokarna,city_or_area,IN,14.55,74.31667,"Discover the beauty of Gokarna, Karnataka. Explore the beaches, temples, and more. Enjoy a unique blend of culture, history and spirituality in this ancient town.","[""beach"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/gokarna,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--hampi,Karnataka,karnataka,Hampi,hampi,city_or_area,IN,15.334547,76.462162,"From Virupaksha temple to Vittala temple, Hampi offers a unique blend of culture, heritage, and adventure. Experience the best of Karnataka with Hampi tourism","[""mountains"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/hampi,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--kalaburagi,Karnataka,karnataka,Kalaburagi,kalaburagi,city_or_area,IN,17.33,76.83,"Kalaburagi is a city brimming with history, culture, and vibrant traditions. From ancient monuments to modern marvels, Kalaburagi offers a wide range of experiences for the discerning traveler.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/kalaburagi,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--lakkundi,Karnataka,karnataka,Lakkundi,lakkundi,city_or_area,IN,15.389722222222,75.718333333333,"Plan your Lakkundi tour with our Lakkundi tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Lakkundi city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/lakkundi,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--mangalore,Karnataka,karnataka,Mangalore,mangalore,city_or_area,IN,12.871666666666666,74.8425,"Discover the best of Mangalore, Karnataka with our comprehensive travel guide. Explore top attractions, restaurants, hotels, shopping spots and more.","[""beach"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/mangalore,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--mysuru,Karnataka,karnataka,Mysuru,mysuru,city_or_area,IN,12.30861111111111,76.65305555555555,"Visit Mysuru and explore the beauty of this historic city. From majestic palaces to colorful markets, there's something for everyone to enjoy.","[""heritage"", ""mountains"", ""shopping""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/mysuru,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
karnataka--somnathpura,Karnataka,karnataka,Somnathpura,somnathpura,city_or_area,IN,,,"Plan your Somnathpura tour with our Somnathpura tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Somnathpura city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/somnathpura,incredible_india,,0.0,2026-04-02T12:17:26.306986+00:00
karnataka--vijayapura,Karnataka,karnataka,Vijayapura,vijayapura,city_or_area,IN,16.82,75.72,"Explore the rich history and culture of Vijayapura, India. Visit the iconic Gol Gumbaz, Ibrahim Rauza, and other monuments that tell the story of this ancient city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/karnataka/vijayapura,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--alappuzha,Kerala,kerala,Alappuzha,alappuzha,city_or_area,IN,9.492321664768435,76.32913482928083,"Explore the beauty of Alappuzha, Kerla. From stunning backwaters to exotic wildlife, this enchanting city has something for everyone.","[""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/alappuzha,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--bekal,Kerala,kerala,Bekal,bekal,city_or_area,IN,12.396763888889,75.032680555556,"Plan your Bekal tour with our Bekal tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Bekal city.","[""beach"", ""heritage""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/bekal,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--kasargod,Kerala,kerala,Kasargod,kasargod,city_or_area,IN,12.5,75.0,Confluence of living traditions,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/kasargod,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--kochi,Kerala,kerala,Kochi,kochi,city_or_area,IN,33.55883333333333,133.53122222222223,"Discover the beauty of Kochi, India - a vibrant coastal city full of culture, history, and stunning sights. Kochi has something for everyone. Explore the best of Kochi tourism today!","[""beach""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/kochi,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
kerala--kollam,Kerala,kerala,Kollam,kollam,city_or_area,IN,8.8,76.6,"Experience the best of Kollam, Kerala. Explore the city's rich culture and heritage with its numerous temples, churches, museums, and other attractions.","[""beach"", ""culture"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/kollam,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--kottayam,Kerala,kerala,Kottayam,kottayam,city_or_area,IN,9.595,76.531,"Plan your Kottayam tour with our Kottayam tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Kottayam city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/kottayam,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--kovalam,Kerala,kerala,Kovalam,kovalam,city_or_area,IN,12.787333333333333,80.2508611111111,,[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/kovalam,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--kumarakom,Kerala,kerala,Kumarakom,kumarakom,city_or_area,IN,9.595,76.43027777777777,"Kumarakom is a beautiful backwater destination in Kerala, India. Explore the tranquil beauty of Kumarakom's lush green landscapes, stunning lakes.","[""nature"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/kumarakom,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--munnar,Kerala,kerala,Munnar,munnar,city_or_area,IN,10.089166666667,77.059722222222,"Visit Munnar, Kerala for an unforgettable experience. Enjoy breathtaking views of the mountains, lush tea gardens, and stunning wildlife.","[""mountains"", ""nature"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/munnar,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--palakkad,Kerala,kerala,Palakkad,palakkad,city_or_area,IN,10.775,76.651,"Discover the beauty of Palakkad, Kerala. Explore the local culture, cuisine, and attractions. Find out about the best places to stay and things to do in Palakkad.","[""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/palakkad,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--thiruvananthapuram,Kerala,kerala,Thiruvananthapuram,thiruvananthapuram,city_or_area,IN,8.48,76.94,"From sightseeing to adventure activities, you'll find something to suit your interests. Discover the best attractions and experiences in Thiruvananthapuram","[""beach""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/thiruvananthapuram,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--thrissur,Kerala,kerala,Thrissur,thrissur,city_or_area,IN,10.52022,76.2204,"Explore the vibrant culture and rich heritage of Thrissur, Kerala. Discover the best attractions, restaurants, shopping and activities in this beautiful city.","[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/thrissur,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
kerala--varkala,Kerala,kerala,Varkala,varkala,city_or_area,IN,8.7330555555556,76.716944444444,"Plan your Varkala tour with our Varkala tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Varkala city.","[""beach""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/kerala/varkala,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
ladakh--kargil,Ladakh,ladakh,Kargil,kargil,city_or_area,IN,34.5594,76.1256,The land of fire and ice,"[""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/ladakh/kargil,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
ladakh--leh,Ladakh,ladakh,Leh,leh,city_or_area,IN,34.16416666666667,77.58472222222223,"Leh is a beautiful destination for travelers looking to explore the majestic Himalayan mountains. From spectacular views to delicious local cuisine, Leh has something for everyone.","[""heritage"", ""mountains"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/ladakh/leh,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
lakshadweep--kavaratti,Lakshadweep,lakshadweep,Kavaratti,kavaratti,city_or_area,IN,10.566666666667,72.638888888889,"Discover the beauty of Kavaratti, the capital of India’s Lakshadweep Islands. Explore its white sand beaches, crystal clear lagoons, and lush green hills.","[""beach"", ""island"", ""mountains"", ""spiritual""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
madhya-pradesh--anuppur,Madhya Pradesh,madhya-pradesh,Anuppur,anuppur,city_or_area,IN,23.12,81.7,"Plan your Annupur tour with our Annupur tourism guide and find best places to visit, popular sightseeing places, best tourist attractions and top things to do in Annupur city.",[],http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/anuppur,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
madhya-pradesh--bhopal,Madhya Pradesh,madhya-pradesh,Bhopal,bhopal,city_or_area,IN,23.25,77.416666666667,"Explore the beauty of Bhopal, India with its many attractions. Discover the best places to visit near Bhopal and plan your perfect getaway today!","[""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
madhya-pradesh--gwalior,Madhya Pradesh,madhya-pradesh,Gwalior,gwalior,city_or_area,IN,26.2125,78.1775,"Gwalior is a city in Madhya Pradesh, India. Explore its rich history and culture, with beautiful monuments like the Gwalior Fort and Sas-Bahu Temples.","[""heritage"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/gwalior,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
madhya-pradesh--indore,Madhya Pradesh,madhya-pradesh,Indore,indore,city_or_area,IN,22.718611111111112,75.855,"Discover the beauty of Indore and explore its vibrant culture, rich history, and natural wonders. From historic sites to vibrant markets, there's something for everyone in Indore.","[""culture"", ""shopping""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
madhya-pradesh--khajuraho,Madhya Pradesh,madhya-pradesh,Khajuraho,khajuraho,city_or_area,IN,24.85,79.933333333333,"Explore the ancient temples of Khajuraho, India - a UNESCO World Heritage Site. Admire the intricate sculptures and carvings that tell stories of love, devotion, and mythology.","[""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho,incredible_india,transport_city_match,0.95,2026-04-02T12:17:26.306986+00:00
madhya-pradesh--orchha,Madhya Pradesh,madhya-pradesh,Orchha,orchha,city_or_area,IN,25.35,78.64,"Orchha, the hidden gem of Madhya Pradesh, is a historical city located on the banks of Betwa River. Explore its unique architecture, ancient temples.","[""nature"", ""spiritual"", ""wildlife""]",http://www.incredibleindia.gov.in/content/dam/incredible-india/images/global/incredible-india-og.png,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha,incredible_india,wikidata,0.9,2026-04-02T12:17:26.306986+00:00
